,model,n,d,p,prop_miss,seed,d_miwae,n_epochs,sig_prior,method,time,citcio,tau_dr,tau_ols,tau_ols_ps,mul_tau_dr,mul_tau_ols,mul_tau_ols_ps
287,lrmf,1000,3,100,0.3,5,3,400,10,glm,803,True,1.1979807127155033,1.1615904062718725,1.202566255473673,1.1979807127155035,1.1868823687805605,1.2331007896971748
288,dlvm,1000,3,5,0.1,6,3,10,0.1,glm,255,True,1.586790625540137,1.5732629880853892,1.5702714942999592,1.5867906255401367,1.43935442352253,1.439302830612982
289,dlvm,1000,3,100,0.1,6,3,10,0.1,glm,541,True,0.1303659618786274,0.9607287494272434,0.6900072206418653,0.13036596187862742,2.1534236652008634,1.7492284425087687
290,dlvm,1000,3,5,0.3,6,3,10,0.1,glm,257,True,1.5646557272826482,1.5412709297349139,1.547174638618344,1.5646557272826482,1.4423526548552832,1.4420644992788842
291,dlvm,1000,3,100,0.3,6,3,10,0.1,glm,540,True,1.6328615461332365,1.2500258727674378,0.8867725573670757,1.6328615461332365,2.3175604721336636,1.850356063636817
292,dlvm,1000,3,5,0.1,6,3,400,0.1,glm,346,True,1.9457247669598703,2.112560000054721,2.391543713845559,1.9457247669598703,2.310925678140281,2.480872507570366
293,dlvm,1000,3,100,0.1,6,3,400,0.1,glm,809,True,-1.1811996854479672,0.1541020628470111,-1.114169039390675,-1.1811996854479674,0.6240430190891718,-0.9392692261204912
294,dlvm,1000,3,5,0.3,6,3,400,0.1,glm,346,True,2.0711873142987276,2.181692568832716,2.4735252186019103,2.071187314298727,2.320703615511296,2.5029860155354924
295,dlvm,1000,3,100,0.3,6,3,400,0.1,glm,806,True,-1.3121701141761728,-0.11648966809653416,-1.1505340720027473,-1.3121701141761728,0.3452745036004894,-0.9736223846912899
296,dlvm,1000,3,5,0.1,6,3,10,1,glm,263,True,3.4616708282014117,2.403855286233114,2.44024582059753,3.461670828201412,2.341192554697267,2.46359737042181
297,dlvm,1000,3,100,0.1,6,3,10,1,glm,588,True,-0.04944406373904576,-0.8421214255913276,-1.1878065280825827,-0.04944406373904576,-0.3985376090726177,-0.8027126604362803
298,dlvm,1000,3,5,0.3,6,3,10,1,glm,265,True,1.8462110203563575,1.8175492996905467,1.956844777760761,1.846211020356357,2.18321045164245,2.2799648676812394
299,dlvm,1000,3,100,0.3,6,3,10,1,glm,592,True,0.12199567566382029,-1.3431666843255616,-1.4527261293099438,0.12199567566382029,-0.8796248050873103,-1.1170105015803649
300,dlvm,1000,3,5,0.1,6,3,400,1,glm,350,True,3.184716795828602,1.7287234030655327,2.125146758420259,3.1847167958286025,2.187890188129066,2.378777032040025
301,dlvm,1000,3,100,0.1,6,3,400,1,glm,808,True,-0.39021367026185405,1.1996273849914447,-0.8894064973366297,-0.3902136702618541,1.4139861341211468,-0.7302587945833275
302,dlvm,1000,3,5,0.3,6,3,400,1,glm,353,True,2.7855916067338504,1.7904053178076373,2.0962074809337654,2.78559160673385,2.1881487634888956,2.3602995612967423
303,dlvm,1000,3,100,0.3,6,3,400,1,glm,812,True,0.18146011186786903,1.05709417784634,-0.49410665911103485,0.18146011186786906,1.2774326277986467,-0.33701779890801026
304,dlvm,1000,3,5,0.1,6,3,10,10,glm,271,True,2.936824375838027,2.5273537950664435,2.6072824991052523,2.9368243758380275,2.3610697478765084,2.4466936058105695
305,dlvm,1000,3,100,0.1,6,3,10,10,glm,611,True,0.510255350315357,-1.0963026297968663,-1.301057693420272,0.510255350315357,-0.4923201651580684,-0.9301484630779953
306,dlvm,1000,3,5,0.3,6,3,10,10,glm,275,True,4.131063063077007,2.2458221027969154,2.226497256001366,4.131063063077007,2.3492904161198345,2.4398065052342788
307,dlvm,1000,3,100,0.3,6,3,10,10,glm,608,True,0.27500357959940447,-0.7022719920465154,-1.0869244209743065,0.27500357959940436,-0.31425347763877487,-0.9177059747603786
308,dlvm,1000,3,5,0.1,6,3,400,10,glm,362,True,5.496168244606529,2.370033066552406,2.4957344117997806,5.496168244606529,2.3124613563086474,2.48973724627855
309,dlvm,1000,3,100,0.1,6,3,400,10,glm,822,True,1.909437056317102,0.9830998687411315,-0.6689223510092364,1.9094370563171024,1.1009195249380925,-0.6072642420027438
310,dlvm,1000,3,5,0.3,6,3,400,10,glm,362,True,4.4537321716585465,1.957067223451328,2.190932442539026,4.453732171658546,2.207871987269666,2.369316658516593
311,dlvm,1000,3,100,0.3,6,3,400,10,glm,823,True,0.19158931172369795,1.05749013239816,-0.48401827027352806,0.19158931172369795,1.2057175744243842,-0.3788803203314071
312,lrmf,1000,3,5,0.1,6,3,10,0.1,glm,279,True,1.3278011885199508,1.3315444793271443,1.3553354388131993,1.3278011885199508,1.1551953169988287,1.1549541204778075
313,lrmf,1000,3,100,0.1,6,3,10,0.1,glm,575,True,7.930261250739056,7.929491676997653,8.175721670675657,7.930261250739055,7.319841660016007,7.322585498443493
